0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.399999999999999911e-01 7.688613646127253620e-01 -5.961839756940369162e-01 6.836842784037643339e-01 6.544885966679625522e-02 -2.867193176334139615e-01 -4.461832728251509117e-01 4.605737588995578724e-01 2.409305709654462335e-01 -4.125862203328382605e-01 -7.657303405014195818e-02 5.909219677098608292e-01 2.983285167241357394e-01 -3.976870317550685874e-01 -7.978104247537534666e-02 1.485622932016801290e-01 6.284694329717308570e-01 4.269687017215579306e-01 2.148709283270254788e-01 -5.630552664977392929e-01 1.978005004124627486e-01 -9.810996073426395125e-02 -6.193474018817568538e-02 8.282887594366215023e-01 -2.296860305424903714e-01 -2.561606007070985624e-01 -6.110636124431514382e-01 2.308854612912089946e-02 -2.852822219473441848e-02 -4.597612794366780498e-01 8.629725697818380059e-01 6.500525593760836385e-01 6.223245793113150182e-01
0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00 7.399990497475539275e-01 7.688613646127253620e-01 -5.961839756940369162e-01 6.836842784037643339e-01 6.544885966679625522e-02 -2.867193176334139615e-01 -4.461832728251509117e-01 4.605737588995578724e-01 2.409305709654462335e-01 -4.125862203328382605e-01 -7.657303405014195818e-02 5.909219677098608292e-01 2.983285167241357394e-01 -3.976870317550685874e-01 -7.978104247537534666e-02 1.485622932016801290e-01 6.284694329717308570e-01 4.269687017215579306e-01 2.148709283270254788e-01 -5.630552664977392929e-01 1.978005004124627486e-01 -9.810996073426395125e-02 -6.193474018817568538e-02 8.282887594366215023e-01 -2.296860305424903714e-01 -2.561606007070985624e-01 -6.110636124431514382e-01 2.308854612912089946e-02 -2.852822219473441848e-02 -4.597612794366780498e-01 8.629725697818380059e-01 6.500525593760836385e-01 6.223245793113150182e-01
0.000000000000000000e+00 0.000000000000000000e+00 2.000000000000000000e+00 7.399961989959489284e-01 7.612053860025949081e-01 -6.029452196649283113e-01 6.468758834169243688e-01 2.624787440776588099e-02 -2.883597876416377215e-01 -4.460208436000287491e-01 4.604514760840611176e-01 2.378992048662544323e-01 -4.111444173527969426e-01 -7.495173986215206141e-02 5.911643081640651776e-01 2.965289978368981227e-01 -2.829988962681219689e-01 -1.753782493283800870e-02 1.546258427612967890e-01 6.193649152246897271e-01 4.550398377154580842e-01 2.108596430161062962e-01 -5.585328891336667212e-01 1.997308472771052446e-01 -1.117535665208490431e-01 -6.807343189902199942e-02 8.231511577886935216e-01 -2.356946709238929571e-01 -2.773988383639655053e-01 -5.284349435854602817e-01 3.530489091211327229e-02 -4.569656945550523014e-02 -4.532036928996460157e-01 8.659634414582234596e-01 6.512738011449403785e-01 6.196858342493523075e-01
0.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000000e+00 7.399914477623846798e-01 7.612053860025949081e-01 -6.029452196649283113e-01 6.468758834169243688e-01 2.624787440776588099e-02 -2.883597876416377215e-01 -4.460208436000287491e-01 4.604514760840611176e-01 2.378992048662544323e-01 -4.111444173527969426e-01 -7.495173986215206141e-02 5.911643081640651776e-01 2.965289978368981227e-01 -2.829988962681219689e-01 -1.753782493283800870e-02 1.546258427612967890e-01 6.193649152246897271e-01 4.550398377154580842e-01 2.108596430161062962e-01 -5.585328891336667212e-01 1.997308472771052446e-01 -1.117535665208490431e-01 -6.807343189902199942e-02 8.231511577886935216e-01 -2.356946709238929571e-01 -2.773988383639655053e-01 -5.284349435854602817e-01 3.530489091211327229e-02 -4.569656945550523014e-02 -4.532036928996460157e-01 8.659634414582234596e-01 6.512738011449403785e-01 6.196858342493523075e-01
0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+00 7.399847960755268073e-01 7.612053860025949081e-01 -6.029452196649283113e-01 6.468758834169243688e-01 2.624787440776588099e-02 -2.883597876416377215e-01 -4.460208436000287491e-01 4.604514760840611176e-01 2.378992048662544323e-01 -4.111444173527969426e-01 -7.495173986215206141e-02 5.911643081640651776e-01 2.965289978368981227e-01 -2.829988962681219689e-01 -1.753782493283800870e-02 1.546258427612967890e-01 6.193649152246897271e-01 4.550398377154580842e-01 2.108596430161062962e-01 -5.585328891336667212e-01 1.997308472771052446e-01 -1.117535665208490431e-01 -6.807343189902199942e-02 8.231511577886935216e-01 -2.356946709238929571e-01 -2.773988383639655053e-01 -5.284349435854602817e-01 3.530489091211327229e-02 -4.569656945550523014e-02 -4.532036928996460157e-01 8.659634414582234596e-01 6.512738011449403785e-01 6.196858342493523075e-01
0.000000000000000000e+00 1.000000000000000000e+00 5.000000000000000000e+00 7.399762439755074306e-01 7.612053860025949081e-01 -6.029452196649283113e-01 6.468758834169243688e-01 2.624787440776588099e-02 -2.883597876416377215e-01 -4.460208436000287491e-01 4.604514760840611176e-01 2.378992048662544323e-01 -4.111444173527969426e-01 -7.495173986215206141e-02 5.911643081640651776e-01 2.965289978368981227e-01 -2.829988962681219689e-01 -1.753782493283800870e-02 1.546258427612967890e-01 6.193649152246897271e-01 4.550398377154580842e-01 2.108596430161062962e-01 -5.585328891336667212e-01 1.997308472771052446e-01 -1.117535665208490431e-01 -6.807343189902199942e-02 8.231511577886935216e-01 -2.356946709238929571e-01 -2.773988383639655053e-01 -5.284349435854602817e-01 3.530489091211327229e-02 -4.569656945550523014e-02 -4.532036928996460157e-01 8.659634414582234596e-01 6.512738011449403785e-01 6.196858342493523075e-01
0.000000000000000000e+00 1.000000000000000000e+00 6.000000000000000000e+00 7.399657915139242759e-01 7.612053860025949081e-01 -6.029452196649283113e-01 6.468758834169243688e-01 2.624787440776588099e-02 -2.883597876416377215e-01 -4.460208436000287491e-01 4.604514760840611176e-01 2.378992048662544323e-01 -4.111444173527969426e-01 -7.495173986215206141e-02 5.911643081640651776e-01 2.965289978368981227e-01 -2.829988962681219689e-01 -1.753782493283800870e-02 1.546258427612967890e-01 6.193649152246897271e-01 4.550398377154580842e-01 2.108596430161062962e-01 -5.585328891336667212e-01 1.997308472771052446e-01 -1.117535665208490431e-01 -6.807343189902199942e-02 8.231511577886935216e-01 -2.356946709238929571e-01 -2.773988383639655053e-01 -5.284349435854602817e-01 3.530489091211327229e-02 -4.569656945550523014e-02 -4.532036928996460157e-01 8.659634414582234596e-01 6.512738011449403785e-01 6.196858342493523075e-01
0.000000000000000000e+00 1.000000000000000000e+00 7.000000000000000000e+00 7.399534387538408975e-01 7.612053860025949081e-01 -6.029452196649283113e-01 6.468758834169243688e-01 2.624787440776588099e-02 -2.883597876416377215e-01 -4.460208436000287491e-01 4.604514760840611176e-01 2.378992048662544323e-01 -4.111444173527969426e-01 -7.495173986215206141e-02 5.911643081640651776e-01 2.965289978368981227e-01 -2.829988962681219689e-01 -1.753782493283800870e-02 1.546258427612967890e-01 6.193649152246897271e-01 4.550398377154580842e-01 2.108596430161062962e-01 -5.585328891336667212e-01 1.997308472771052446e-01 -1.117535665208490431e-01 -6.807343189902199942e-02 8.231511577886935216e-01 -2.356946709238929571e-01 -2.773988383639655053e-01 -5.284349435854602817e-01 3.530489091211327229e-02 -4.569656945550523014e-02 -4.532036928996460157e-01 8.659634414582234596e-01 6.512738011449403785e-01 6.196858342493523075e-01
0.000000000000000000e+00 1.000000000000000000e+00 8.000000000000000000e+00 7.399391857697854569e-01 7.612053860025949081e-01 -6.029452196649283113e-01 6.468758834169243688e-01 2.624787440776588099e-02 -2.883597876416377215e-01 -4.460208436000287491e-01 4.604514760840611176e-01 2.378992048662544323e-01 -4.111444173527969426e-01 -7.495173986215206141e-02 5.911643081640651776e-01 2.965289978368981227e-01 -2.829988962681219689e-01 -1.753782493283800870e-02 1.546258427612967890e-01 6.193649152246897271e-01 4.550398377154580842e-01 2.108596430161062962e-01 -5.585328891336667212e-01 1.997308472771052446e-01 -1.117535665208490431e-01 -6.807343189902199942e-02 8.231511577886935216e-01 -2.356946709238929571e-01 -2.773988383639655053e-01 -5.284349435854602817e-01 3.530489091211327229e-02 -4.569656945550523014e-02 -4.532036928996460157e-01 8.659634414582234596e-01 6.512738011449403785e-01 6.196858342493523075e-01
0.000000000000000000e+00 1.000000000000000000e+00 9.000000000000000000e+00 7.399230326477513886e-01 7.612053860025949081e-01 -6.029452196649283113e-01 6.468758834169243688e-01 2.624787440776588099e-02 -2.883597876416377215e-01 -4.460208436000287491e-01 4.604514760840611176e-01 2.378992048662544323e-01 -4.111444173527969426e-01 -7.495173986215206141e-02 5.911643081640651776e-01 2.965289978368981227e-01 -2.829988962681219689e-01 -1.753782493283800870e-02 1.546258427612967890e-01 6.193649152246897271e-01 4.550398377154580842e-01 2.108596430161062962e-01 -5.585328891336667212e-01 1.997308472771052446e-01 -1.117535665208490431e-01 -6.807343189902199942e-02 8.231511577886935216e-01 -2.356946709238929571e-01 -2.773988383639655053e-01 -5.284349435854602817e-01 3.530489091211327229e-02 -4.569656945550523014e-02 -4.532036928996460157e-01 8.659634414582234596e-01 6.512738011449403785e-01 6.196858342493523075e-01
